REGION,TECHNOLOGY,YEAR,VALUE
RE1,IMPCOF,2026,999999.0
RE1,IMPCOF,2027,999999.0
RE1,IMPCOF,2028,999999.0
RE1,IMPCOF,2029,999999.0
RE1,IMPCOF,2030,999999.0
RE1,IMPCOF,2031,999999.0
RE1,IMPCOF,2032,999999.0
RE1,IMPCOF,2033,999999.0
RE1,IMPCOF,2034,999999.0
RE1,IMPCOF,2035,999999.0
RE1,IMPCOF,2036,999999.0
RE1,IMPCOF,2037,999999.0
RE1,IMPCOF,2038,999999.0
RE1,IMPCOF,2039,999999.0
RE1,IMPCOF,2040,999999.0
RE1,IMPCOF,2041,999999.0
RE1,IMPCOF,2042,999999.0
RE1,IMPCOF,2043,999999.0
RE1,IMPCOF,2044,999999.0
RE1,IMPCOF,2045,999999.0
RE1,IMPCOF,2046,999999.0
RE1,IMPCOF,2047,999999.0
RE1,IMPCOF,2048,999999.0
RE1,IMPCOF,2049,999999.0
RE1,IMPCOF,2050,999999.0
RE1,IMPOTC,2020,999999.0
RE1,IMPOTC,2021,999999.0
RE1,IMPOTC,2022,999999.0
RE1,IMPOTC,2023,999999.0
RE1,IMPOTC,2024,999999.0
RE1,IMPOTC,2025,999999.0
RE1,IMPOTC,2026,999999.0
RE1,IMPOTC,2027,999999.0
RE1,IMPOTC,2028,999999.0
RE1,IMPOTC,2029,999999.0
RE1,IMPOTC,2030,999999.0
RE1,IMPOTC,2031,999999.0
RE1,IMPOTC,2032,999999.0
RE1,IMPOTC,2033,999999.0
RE1,IMPOTC,2034,999999.0
RE1,IMPOTC,2035,999999.0
RE1,IMPOTC,2036,999999.0
RE1,IMPOTC,2037,999999.0
RE1,IMPOTC,2038,999999.0
RE1,IMPOTC,2039,999999.0
RE1,IMPOTC,2040,999999.0
RE1,IMPOTC,2041,999999.0
RE1,IMPOTC,2042,999999.0
RE1,IMPOTC,2043,999999.0
RE1,IMPOTC,2044,999999.0
RE1,IMPOTC,2045,999999.0
RE1,IMPOTC,2046,999999.0
RE1,IMPOTC,2047,999999.0
RE1,IMPOTC,2048,999999.0
RE1,IMPOTC,2049,999999.0
RE1,IMPOTC,2050,999999.0
RE1,IMPSGC,2020,999999.0
RE1,IMPSGC,2021,999999.0
RE1,IMPSGC,2022,999999.0
RE1,IMPSGC,2023,999999.0
RE1,IMPSGC,2024,999999.0
RE1,IMPSGC,2025,999999.0
RE1,IMPSGC,2026,999999.0
RE1,IMPSGC,2027,999999.0
RE1,IMPSGC,2028,999999.0
RE1,IMPSGC,2029,999999.0
RE1,IMPSGC,2030,999999.0
RE1,IMPSGC,2031,999999.0
RE1,IMPSGC,2032,999999.0
RE1,IMPSGC,2033,999999.0
RE1,IMPSGC,2034,999999.0
RE1,IMPSGC,2035,999999.0
RE1,IMPSGC,2036,999999.0
RE1,IMPSGC,2037,999999.0
RE1,IMPSGC,2038,999999.0
RE1,IMPSGC,2039,999999.0
RE1,IMPSGC,2040,999999.0
RE1,IMPSGC,2041,999999.0
RE1,IMPSGC,2042,999999.0
RE1,IMPSGC,2043,999999.0
RE1,IMPSGC,2044,999999.0
RE1,IMPSGC,2045,999999.0
RE1,IMPSGC,2046,999999.0
RE1,IMPSGC,2047,999999.0
RE1,IMPSGC,2048,999999.0
RE1,IMPSGC,2049,999999.0
RE1,IMPSGC,2050,999999.0
RE1,DEMPWRGWTWAT,2020,0.001
RE1,DEMPWRGWTWAT,2021,0.001
RE1,DEMPWRGWTWAT,2022,0.001
RE1,DEMPWRGWTWAT,2023,0.001
RE1,DEMPWRGWTWAT,2024,0.001
RE1,DEMPWRGWTWAT,2025,0.001
RE1,DEMPWRGWTWAT,2026,0.001
RE1,DEMPWRGWTWAT,2027,0.001
RE1,DEMPWRGWTWAT,2028,0.001
RE1,DEMPWRGWTWAT,2029,0.001
RE1,DEMPWRGWTWAT,2030,0.001
RE1,DEMPWRGWTWAT,2031,0.001
RE1,DEMPWRGWTWAT,2032,0.001
RE1,DEMPWRGWTWAT,2033,0.001
RE1,DEMPWRGWTWAT,2034,0.001
RE1,DEMPWRGWTWAT,2035,0.001
RE1,DEMPWRGWTWAT,2036,0.001
RE1,DEMPWRGWTWAT,2037,0.001
RE1,DEMPWRGWTWAT,2038,0.001
RE1,DEMPWRGWTWAT,2039,0.001
RE1,DEMPWRGWTWAT,2040,0.001
RE1,DEMPWRGWTWAT,2041,0.001
RE1,DEMPWRGWTWAT,2042,0.001
RE1,DEMPWRGWTWAT,2043,0.001
RE1,DEMPWRGWTWAT,2044,0.001
RE1,DEMPWRGWTWAT,2045,0.001
RE1,DEMPWRGWTWAT,2046,0.001
RE1,DEMPWRGWTWAT,2047,0.001
RE1,DEMPWRGWTWAT,2048,0.001
RE1,DEMPWRGWTWAT,2049,0.001
RE1,DEMPWRGWTWAT,2050,0.001
RE1,DEMPWRSURWAT,2020,0.001
RE1,DEMPWRSURWAT,2021,0.001
RE1,DEMPWRSURWAT,2022,0.001
RE1,DEMPWRSURWAT,2023,0.001
RE1,DEMPWRSURWAT,2024,0.001
RE1,DEMPWRSURWAT,2025,0.001
RE1,DEMPWRSURWAT,2026,0.001
RE1,DEMPWRSURWAT,2027,0.001
RE1,DEMPWRSURWAT,2028,0.001
RE1,DEMPWRSURWAT,2029,0.001
RE1,DEMPWRSURWAT,2030,0.001
RE1,DEMPWRSURWAT,2031,0.001
RE1,DEMPWRSURWAT,2032,0.001
RE1,DEMPWRSURWAT,2033,0.001
RE1,DEMPWRSURWAT,2034,0.001
RE1,DEMPWRSURWAT,2035,0.001
RE1,DEMPWRSURWAT,2036,0.001
RE1,DEMPWRSURWAT,2037,0.001
RE1,DEMPWRSURWAT,2038,0.001
RE1,DEMPWRSURWAT,2039,0.001
RE1,DEMPWRSURWAT,2040,0.001
RE1,DEMPWRSURWAT,2041,0.001
RE1,DEMPWRSURWAT,2042,0.001
RE1,DEMPWRSURWAT,2043,0.001
RE1,DEMPWRSURWAT,2044,0.001
RE1,DEMPWRSURWAT,2045,0.001
RE1,DEMPWRSURWAT,2046,0.001
RE1,DEMPWRSURWAT,2047,0.001
RE1,DEMPWRSURWAT,2048,0.001
RE1,DEMPWRSURWAT,2049,0.001
RE1,DEMPWRSURWAT,2050,0.001
RE1,DEMAGRDSL,2020,0.001
RE1,DEMAGRDSL,2021,0.001
RE1,DEMAGRDSL,2022,0.001
RE1,DEMAGRDSL,2023,0.001
RE1,DEMAGRDSL,2024,0.001
RE1,DEMAGRDSL,2025,0.001
RE1,DEMAGRDSL,2026,0.001
RE1,DEMAGRDSL,2027,0.001
RE1,DEMAGRDSL,2028,0.001
RE1,DEMAGRDSL,2029,0.001
RE1,DEMAGRDSL,2030,0.001
RE1,DEMAGRDSL,2031,0.001
RE1,DEMAGRDSL,2032,0.001
RE1,DEMAGRDSL,2033,0.001
RE1,DEMAGRDSL,2034,0.001
RE1,DEMAGRDSL,2035,0.001
RE1,DEMAGRDSL,2036,0.001
RE1,DEMAGRDSL,2037,0.001
RE1,DEMAGRDSL,2038,0.001
RE1,DEMAGRDSL,2039,0.001
RE1,DEMAGRDSL,2040,0.001
RE1,DEMAGRDSL,2041,0.001
RE1,DEMAGRDSL,2042,0.001
RE1,DEMAGRDSL,2043,0.001
RE1,DEMAGRDSL,2044,0.001
RE1,DEMAGRDSL,2045,0.001
RE1,DEMAGRDSL,2046,0.001
RE1,DEMAGRDSL,2047,0.001
RE1,DEMAGRDSL,2048,0.001
RE1,DEMAGRDSL,2049,0.001
RE1,DEMAGRDSL,2050,0.001
